country,handle,contribution,contest_count,organization,rating,max_rating,friends_count,rank,duration,problem_count,avg_difficulty,avg_difficulty20,median,tag_hashing,tag_shortest paths,tag_implementation,tag_Other,tag_dsu,tag_trees,tag_brute force,tag_greedy,tag_probabilities,tag_strings,tag_binary search,tag_data structures,tag_divide and conquer,tag_two pointers,tag_sortings,tag_combinatorics,tag_string suffix structures,tag_ternary search,tag_geometry,tag_constructive algorithms,tag_math,tag_dp,tag_graphs,tag_number theory,tag_matrices,tag_graph matchings,tag_games,tag_dfs and similar,tag_bitmasks,difficulty_bucket0,difficulty_bucket1,difficulty_bucket2,difficulty_bucket3,difficulty_bucket4,difficulty_bucket5,difficulty_bucket6,difficulty_bucket7,difficulty_bucket8,difficulty_bucket9,difficulty_bucket10,difficulty_bucket11,difficulty_bucket12
India,anmoljain1207,0,4,Delhi Technological University,1517,1517,8,specialist,276,14,1235.7142857142858,1750.0,1200,0,0,5,0,0,0,2,1,0,4,1,1,0,0,0,0,0,0,0,3,5,0,2,0,0,0,0,0,0,2,4,5,0,2,1,0,0,0,0,0,0,0
India,archit_jain08,0,14,Delhi Technological University,1512,1623,26,specialist,1796,157,1349.6815286624203,1832.258064516129,1300,2,2,72,5,3,4,26,39,4,12,9,16,0,8,19,7,0,0,3,10,29,30,7,4,0,2,3,11,6,12,35,41,27,25,10,4,2,1,0,0,0,0
India,bluefog,0,11,Delhi Technological University,1511,1597,8,specialist,1000,114,1353.5087719298247,2072.7272727272725,1200,1,2,57,0,2,5,17,23,0,15,6,10,2,3,13,2,1,0,4,9,27,19,7,4,0,0,1,6,1,16,27,29,12,11,4,7,5,2,1,0,0,0
India,dhruvagga,0,9,Delhi Technological University,1508,1675,8,specialist,2182,56,1187.5,1654.5454545454545,1100,2,1,33,0,2,1,14,16,0,10,1,3,0,1,6,0,0,0,1,2,12,1,2,1,0,0,0,3,0,11,19,12,10,2,1,0,0,0,1,0,0,0
India,gautambathla,0,33,Delhi Technological University,1507,1635,7,specialist,1390,197,1217.766497461929,1594.871794871795,1200,3,0,135,3,3,1,37,36,1,10,6,6,0,3,28,3,0,0,3,21,45,9,2,9,0,1,1,5,4,29,51,53,43,15,6,0,0,0,0,0,0,0
India,itsme007,0,11,Delhi Technological University,1501,1630,1,specialist,1583,35,1334.2857142857142,1742.857142857143,1300,2,0,21,0,0,0,8,6,0,1,3,2,0,0,3,1,0,0,0,3,9,2,1,1,0,0,0,1,3,1,10,7,12,1,3,1,0,0,0,0,0,0
India,humblefool_2,0,2,Delhi Technological University,1490,1527,0,specialist,1201,43,1300.0,1712.5,1300,1,0,22,0,0,0,4,4,0,0,3,2,0,3,5,5,0,0,1,2,7,3,2,1,0,0,0,1,0,5,6,15,7,6,4,0,0,0,0,0,0,0
India,himanshudtu,0,24,Delhi Technological University,1486,1645,11,specialist,1333,167,1335.3293413173653,1772.7272727272727,1300,0,1,78,3,5,7,25,29,1,6,8,13,0,7,15,11,0,0,4,23,32,30,14,3,0,0,2,22,2,18,30,38,38,33,8,1,0,1,0,0,0,0
India,pankaj0017,0,6,Delhi Technological University,1485,1550,7,specialist,614,29,1400.0,1980.0,1300,0,0,15,0,0,0,4,4,0,3,1,1,0,0,3,1,0,0,1,3,7,1,0,0,0,0,0,1,0,4,6,5,3,5,3,3,0,0,0,0,0,0
India,sanskar27jain,0,7,Delhi Technological University,1484,1484,6,specialist,654,189,1142.857142857143,1621.6216216216217,1100,1,1,106,1,0,2,37,41,1,19,13,11,0,10,15,2,0,1,4,15,39,45,4,6,0,2,0,7,2,59,47,40,20,18,4,1,0,0,0,0,0,0
India,teslays7,0,2,Delhi Technological University,1484,1505,0,specialist,539,12,1158.3333333333333,1400.0,1100,0,0,6,0,0,0,3,1,0,0,0,1,0,1,2,1,0,0,1,0,3,0,0,0,0,0,1,0,0,2,4,5,1,0,0,0,0,0,0,0,0,0
India,out_of_the_box,0,39,Delhi Technological University,1469,1865,16,specialist,1540,209,1395.2153110047848,2075.609756097561,1300,4,1,113,4,3,5,37,44,3,20,6,19,1,2,25,9,1,0,7,30,39,26,8,5,1,1,2,10,2,28,36,44,37,23,18,7,10,5,1,0,0,0
India,nik1996,-3,33,Delhi Technological University,1465,1546,3,specialist,660,285,1232.280701754386,1685.9649122807018,1200,0,3,151,2,2,5,46,74,0,24,21,14,2,14,25,2,0,0,5,33,77,23,14,12,0,1,3,15,1,56,61,74,41,40,13,0,0,0,0,0,0,0
India,Lakh,10,117,Delhi Technological University,1464,1569,20,specialist,1189,745,1252.8859060402685,1878.523489932886,1200,12,3,425,13,11,29,125,120,3,99,43,87,6,26,72,8,5,0,7,50,143,74,19,34,0,1,6,30,11,159,197,154,94,53,36,26,13,9,4,0,0,0
India,hemant05,0,1,Delhi Technological University,1463,1463,1,specialist,828,3,1066.6666666666667,1300.0,1100,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
India,himanshu_yadav,0,3,Delhi Technological University,1451,1531,3,specialist,1232,13,1315.3846153846155,1700.0,1300,0,0,7,1,0,0,1,3,0,1,1,1,0,1,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,0,0,0,0
India,piyushgoel997,0,33,Delhi Technological University,1451,1602,5,specialist,856,66,1166.6666666666667,1584.6153846153845,1200,0,0,37,0,1,0,11,15,0,4,7,4,0,3,9,0,0,0,0,4,18,5,2,3,0,0,1,2,1,14,18,20,6,8,0,0,0,0,0,0,0,0
India,parth_coder,0,18,Delhi Technological University,1448,1512,7,specialist,1143,51,1190.1960784313726,1630.0,1200,1,1,24,1,1,0,9,8,0,3,4,3,0,1,5,1,0,0,3,12,16,3,3,3,0,0,1,2,0,9,16,10,9,6,0,1,0,0,0,0,0,0
India,jaggi1234,0,1,Delhi Technological University,1447,1447,2,specialist,1884,5,1360.0,1900.0,1200,1,2,2,0,0,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0
India,nukex1122,0,2,Delhi Technological University,1444,1492,2,specialist,64,10,1500.0,2150.0,1500,0,0,5,0,0,0,3,2,0,0,2,2,0,1,1,1,0,0,0,2,3,0,0,2,0,0,0,0,0,1,2,1,2,1,2,0,0,1,0,0,0,0
India,Prashuk156,0,2,Delhi Technological University,1442,1479,0,specialist,74,19,984.2105263157895,1266.6666666666667,1000,0,0,8,0,0,0,3,6,0,7,0,0,0,0,3,0,0,0,0,1,3,1,0,1,0,0,0,0,0,8,8,3,0,0,0,0,0,0,0,0,0,0
India,umangahuja11,44,21,Delhi Technological University,1439,1490,9,specialist,762,534,1085.7677902621722,1462.2641509433963,1100,4,6,358,4,3,6,88,100,2,45,15,16,0,10,51,5,0,1,10,42,123,21,12,17,1,1,4,9,4,164,175,126,46,16,5,1,0,0,1,0,0,0
India,akshit95,0,13,Delhi Technological University,1433,1513,13,specialist,1208,153,1352.9411764705883,1823.3333333333333,1400,1,4,69,2,3,3,21,23,4,7,13,8,0,7,15,5,0,1,5,26,40,19,15,9,0,0,0,12,3,18,25,31,33,29,10,6,1,0,0,0,0,0
India,bansalshruti69,0,8,Delhi Technological University,1432,1574,9,specialist,514,48,1141.6666666666667,1577.7777777777778,1100,0,0,27,0,1,1,4,13,0,8,4,1,0,1,5,0,0,0,1,4,18,1,1,2,0,0,1,0,1,15,9,14,5,4,1,0,0,0,0,0,0,0
India,shivr1,0,9,Delhi Technological University,1428,1458,4,specialist,607,69,1233.3333333333333,1653.8461538461538,1200,0,1,24,0,0,3,11,11,1,2,3,3,1,5,6,4,0,0,6,9,21,6,3,2,0,1,4,4,0,14,14,20,11,7,2,1,0,0,0,0,0,0
India,alfacc,0,1,Delhi Technological University,1427,1427,0,specialist,308,6,1100.0,1300.0,1100,0,0,4,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0
India,rahulrawat1210,0,1,Delhi Technological University,1427,1427,2,specialist,106,111,1074.7747747747749,1322.7272727272727,1100,0,1,78,1,0,0,25,22,0,18,2,1,0,0,15,1,0,1,0,7,24,7,0,3,0,1,1,1,0,33,36,37,5,0,0,0,0,0,0,0,0,0
India,knb,0,27,Delhi Technological University,1426,1664,11,specialist,1772,123,1218.69918699187,1683.3333333333333,1200,1,0,76,1,2,2,25,34,1,13,3,6,0,1,12,5,0,0,0,12,31,5,1,2,0,0,1,2,3,26,32,29,19,10,5,2,0,0,0,0,0,0
India,imreverse,0,1,Delhi Technological University,1424,1424,4,specialist,387,126,1113.4920634920634,1484.0,1100,3,1,76,1,1,1,28,25,0,22,9,2,0,5,11,1,0,0,4,8,29,14,1,3,0,1,1,2,1,34,37,34,13,7,1,0,0,0,0,0,0,0
India,suri97,1,25,Delhi Technological University,1423,1484,40,specialist,954,308,1192.857142857143,1591.8032786885246,1200,3,3,179,2,3,3,68,69,2,28,13,11,0,7,37,5,0,1,7,48,69,28,10,14,0,1,5,12,2,60,84,77,53,29,3,2,0,0,0,0,0,0
India,The_ROCK,0,15,Delhi Technological University,1422,1681,0,specialist,1926,29,1217.2413793103449,1720.0,1200,0,1,19,0,0,0,5,9,0,0,0,2,0,0,2,1,0,0,1,3,8,2,1,1,0,0,0,1,0,5,8,9,3,3,0,0,1,0,0,0,0,0
India,adityasingh.1397,0,72,Delhi Technological University,1422,1674,27,specialist,932,456,1157.2368421052631,1538.4615384615386,1100,0,3,272,4,10,7,79,109,4,41,23,15,0,17,55,7,0,1,11,47,111,30,17,31,0,2,8,25,7,97,137,123,60,36,1,1,1,0,0,0,0,0
India,code_mukul95,0,2,Delhi Technological University,1420,1439,0,specialist,1436,21,1057.142857142857,1375.0,1100,0,0,16,0,0,0,9,4,0,2,2,0,0,0,3,0,0,0,1,4,8,1,0,0,0,0,1,0,0,8,7,5,0,1,0,0,0,0,0,0,0,0
India,rajatgoyal715,0,6,Delhi Technological University,1420,1435,2,specialist,830,21,1142.857142857143,1550.0,1100,0,0,14,0,0,1,5,3,0,3,1,0,0,0,1,0,0,0,0,3,5,1,0,2,0,0,0,0,1,6,6,6,1,1,1,0,0,0,0,0,0,0
India,sumitgaurav,0,1,Delhi Technological University,1420,1420,1,specialist,393,7,1214.2857142857142,2000.0,1200,0,0,4,0,0,0,1,1,0,0,5,0,0,0,1,0,0,0,0,0,5,2,0,2,0,0,0,0,0,2,1,3,0,0,0,1,0,0,0,0,0,0
India,sanjay_sb,0,1,Delhi Technological University,1417,1417,0,specialist,1134,2,1250.0,1600.0,900,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
India,abj02,0,1,Delhi Technological University,1415,1415,2,specialist,39,16,1031.25,1266.6666666666667,1000,0,0,8,0,0,0,4,4,0,5,6,0,0,0,3,0,0,0,0,0,5,2,0,3,0,0,0,0,0,5,7,4,0,0,0,0,0,0,0,0,0,0
India,vaiku,0,1,Delhi Technological University,1412,1412,0,specialist,814,14,1042.857142857143,1550.0,900,0,0,8,0,0,0,3,1,0,5,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,7,3,3,0,0,1,0,0,0,0,0,0,0
India,altair1995,0,2,Delhi Technological University,1410,1470,0,specialist,1533,22,954.5454545454545,1275.0,900,0,0,14,0,1,0,2,2,0,4,1,1,0,0,2,0,0,0,1,0,6,1,0,2,0,0,1,0,0,11,7,3,1,0,0,0,0,0,0,0,0,0
India,19Weapons,0,8,Delhi Technological University,1409,1477,5,specialist,42,39,1358.974358974359,1714.2857142857142,1400,1,0,21,1,0,1,6,15,0,3,2,2,0,2,3,2,0,0,0,5,8,6,1,1,0,0,0,1,0,4,7,4,12,11,1,0,0,0,0,0,0,0
India,navpreethundal,0,1,Delhi Technological University,1408,1408,0,specialist,65,3,933.3333333333334,1200.0,800,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
India,aneesh_k_14,0,3,Delhi Technological University,1407,1477,2,specialist,334,19,1442.1052631578948,2100.0,1400,0,0,8,0,0,0,3,4,0,2,10,3,0,2,2,0,0,0,0,1,1,2,0,0,1,0,0,0,0,2,2,4,5,2,2,1,1,0,0,0,0,0
India,Abhi405,0,1,Delhi Technological University,1405,1405,0,specialist,449,2,1000.0,1000.0,1000,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
India,alpha503,0,1,Delhi Technological University,1405,1405,2,specialist,497,14,1107.142857142857,1450.0,1100,0,0,7,2,0,0,1,4,0,2,0,0,0,0,2,0,0,0,1,1,5,1,0,0,0,0,1,0,0,4,3,6,0,1,0,0,0,0,0,0,0,0
India,arp95,0,26,Delhi Technological University,1405,1564,17,specialist,1577,178,1396.0674157303372,1968.5714285714287,1400,5,3,93,4,5,1,35,42,4,12,14,12,1,5,26,6,2,0,2,18,41,22,11,12,0,1,1,22,3,14,34,39,41,19,14,11,4,2,0,0,0,0
India,harsh25.aga,0,9,Delhi Technological University,1404,1414,4,specialist,303,21,1104.7619047619048,1475.0,1100,0,0,17,0,1,0,2,3,0,0,1,1,0,1,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,6,6,6,2,1,0,0,0,0,0,0,0,0
India,venture_walk,0,9,Delhi Technological University,1400,1444,6,specialist,659,64,1370.3125,2016.6666666666667,1300,0,0,33,1,2,0,16,11,0,5,3,5,0,2,7,3,0,0,3,7,18,8,2,6,0,0,1,2,1,8,13,17,8,9,4,2,0,2,1,0,0,0
India,Akshay448,0,1,Delhi Technological University,1396,1396,3,pupil,668,21,1023.8095238095239,1525.0,900,0,0,13,0,0,0,2,6,0,8,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,5,2,0,0,2,0,0,0,0,0,0,0
India,shefali,0,13,Delhi Technological University,1395,1457,8,pupil,800,130,1218.4615384615386,1669.2307692307693,1200,0,1,60,0,3,6,31,25,2,13,4,5,0,1,11,6,0,0,3,16,27,17,7,7,0,0,3,7,4,29,29,32,19,14,6,1,0,0,0,0,0,0
India,iam_ss,0,21,Delhi Technological University,1394,1423,8,pupil,1071,176,1361.3636363636363,1862.857142857143,1400,2,2,85,1,6,5,23,35,2,7,13,15,0,12,19,4,0,0,4,18,35,38,17,11,1,1,2,15,3,24,28,34,29,32,22,6,1,0,0,0,0,0
India,Risabh_Bhaai4,0,2,Delhi Technological University,1392,1490,0,pupil,460,18,983.3333333333334,1333.3333333333333,900,0,0,12,0,0,0,5,3,0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,5,3,1,0,0,0,0,0,0,0,0,0
India,dushyantashu,0,18,Delhi Technological University,1392,1502,10,pupil,1746,50,1180.0,1510.0,1100,2,0,31,0,0,0,14,11,0,5,1,2,0,0,3,1,0,0,0,6,14,2,0,1,0,0,0,0,2,9,16,13,10,1,1,0,0,0,0,0,0,0
India,adi_gupta,0,1,Delhi Technological University,1389,1389,0,pupil,634,12,941.6666666666666,1150.0,1000,0,0,7,0,0,0,5,2,0,0,1,0,0,0,1,0,0,0,0,1,4,0,0,2,0,0,1,0,0,5,6,1,0,0,0,0,0,0,0,0,0,0
India,paranoidninja,1,2,Delhi Technological University,1388,1497,0,pupil,47,41,1085.3658536585365,1500.0,1000,0,1,23,0,0,0,6,9,0,9,6,1,0,2,6,0,0,0,0,2,11,1,0,2,0,1,0,0,1,12,16,8,2,1,2,0,0,0,0,0,0,0
India,shubhamcr7,0,23,Delhi Technological University,1387,1594,0,pupil,776,53,1158.4905660377358,1600.0,1100,0,0,31,1,0,2,9,9,1,7,3,2,0,1,7,0,0,0,1,4,11,7,2,2,0,0,3,2,1,13,16,11,6,6,1,0,0,0,0,0,0,0
India,adze,0,4,Delhi Technological University,1385,1464,0,pupil,1765,24,1179.1666666666667,1550.0,1100,0,0,18,0,0,0,2,3,0,1,0,0,0,0,2,2,0,0,0,1,7,1,0,0,0,0,0,0,1,1,11,6,4,2,0,0,0,0,0,0,0,0
India,AdityaPareek,0,1,Delhi Technological University,1382,1382,2,pupil,531,6,1100.0,1300.0,1000,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0
India,anmolss111,0,7,Delhi Technological University,1382,1409,2,pupil,1314,8,1087.5,1300.0,1100,0,0,8,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0
India,jainr7750,0,1,Delhi Technological University,1382,1382,4,pupil,829,151,1069.5364238410596,1576.6666666666667,1000,2,3,98,1,0,1,26,25,0,17,5,4,0,3,15,0,0,0,2,7,33,18,2,7,1,3,0,2,3,63,46,20,7,9,2,2,1,1,0,0,0,0
India,radhika15,0,17,Delhi Technological University,1380,1418,7,pupil,1566,17,1158.8235294117646,1400.0,1200,1,0,8,0,0,0,2,3,0,0,0,1,0,0,3,0,0,0,0,1,6,0,0,1,0,0,0,0,0,3,5,5,4,0,0,0,0,0,0,0,0,0
India,arpan_jain,0,1,Delhi Technological University,1377,1377,1,pupil,1023,36,1008.3333333333334,1428.5714285714287,900,0,1,20,0,0,1,8,7,0,10,0,0,0,0,3,1,0,0,0,2,6,0,1,3,0,1,0,1,0,20,8,5,1,0,2,0,0,0,0,0,0,0
India,adi_malhotra,0,1,Delhi Technological University,1375,1375,1,pupil,568,99,1092.9292929292928,1421.0526315789473,1100,0,0,73,0,0,0,24,19,0,9,1,0,0,1,9,0,0,0,2,7,21,1,0,3,0,0,1,1,0,24,42,23,5,3,2,0,0,0,0,0,0,0
India,rl05kr05,0,6,Delhi Technological University,1375,1427,0,pupil,716,17,1094.1176470588234,1533.3333333333333,1100,0,0,14,0,0,0,6,1,0,2,1,0,0,0,0,0,0,0,0,3,9,0,1,0,0,0,0,0,0,7,3,5,0,2,0,0,0,0,0,0,0,0
India,Vineet_007,0,1,Delhi Technological University,1374,1374,1,pupil,900,28,967.8571428571429,1460.0,900,1,0,18,0,0,0,3,7,0,7,0,0,1,1,3,0,0,0,1,2,7,1,0,3,0,0,0,0,0,18,5,3,0,0,2,0,0,0,0,0,0,0
India,Malonj,0,1,Delhi Technological University,1373,1373,0,pupil,879,10,1420.0,2250.0,1200,0,0,4,0,0,0,2,1,0,1,1,3,0,2,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,2,3,1,1,1,0,0,0,1,0,0,0
India,Rajatdtucs,0,1,Delhi Technological University,1373,1373,1,pupil,939,15,1200.0,1366.6666666666667,1300,0,1,10,0,0,0,1,4,0,1,2,0,0,0,2,1,0,0,1,3,5,0,0,1,0,1,0,0,1,1,4,8,2,0,0,0,0,0,0,0,0,0
India,rishabh3112,0,2,Delhi Technological University,1373,1406,0,pupil,28,17,958.8235294117648,1200.0,1000,0,0,11,0,0,0,3,3,0,6,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,8,7,2,0,0,0,0,0,0,0,0,0,0
India,Nitin1184,0,21,Delhi Technological University,1366,1384,3,pupil,600,69,1130.4347826086957,1600.0,1100,0,0,41,0,1,1,11,9,1,5,4,2,0,0,4,0,0,0,3,5,20,2,1,4,0,0,1,1,0,21,18,18,5,6,0,0,0,1,0,0,0,0
India,sanchit3008,0,7,Delhi Technological University,1359,1401,9,pupil,911,122,1092.622950819672,1491.6666666666667,1100,0,1,74,1,0,1,25,21,1,12,4,2,0,3,13,1,0,0,2,12,35,17,3,10,0,1,1,1,1,39,41,25,10,6,0,1,0,0,0,0,0,0
India,monicagangwar,0,26,Delhi Technological University,1357,1493,10,pupil,1566,65,1166.1538461538462,1515.3846153846155,1100,1,0,48,1,1,0,18,8,1,2,1,3,0,1,6,2,0,0,0,7,18,3,1,3,0,0,1,2,3,10,25,17,9,3,1,0,0,0,0,0,0,0
India,wh1te_whale,1,24,Delhi Technological University,1356,1502,7,pupil,800,502,1203.187250996016,1735.0,1100,14,6,297,5,13,10,95,90,3,119,34,16,1,14,50,5,2,0,7,43,125,37,37,23,0,2,6,39,6,117,141,102,68,35,23,9,4,1,2,0,0,0
India,Raveesh,0,14,Delhi Technological University,1340,1417,3,pupil,453,39,1184.6153846153845,1657.142857142857,1100,0,0,22,0,0,0,11,13,0,3,1,3,0,0,5,0,0,0,1,5,12,4,0,1,0,0,0,0,1,9,12,9,3,4,2,0,0,0,0,0,0,0
India,entangler,0,12,Delhi Technological University,1333,1498,4,pupil,959,195,1418.974358974359,1751.2820512820513,1400,3,3,96,1,2,3,49,51,1,12,21,10,0,13,27,7,0,1,9,29,42,28,7,13,2,1,2,14,6,6,19,47,62,47,11,3,0,0,0,0,0,0
India,karan096,0,5,Delhi Technological University,1332,1483,3,pupil,959,26,1346.1538461538462,1880.0,1400,0,0,12,0,0,1,2,6,0,1,4,3,0,3,3,0,0,0,1,3,9,5,0,2,0,0,0,0,0,6,3,1,7,8,0,0,0,0,1,0,0,0
India,pranav9413,0,3,Delhi Technological University,1323,1436,3,pupil,1918,5,1200.0,1600.0,1200,0,0,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0
India,ashuyadav,0,4,Delhi Technological University,1321,1436,0,pupil,2135,11,1136.3636363636363,1450.0,1100,0,0,9,0,0,0,3,4,1,1,0,0,0,1,1,1,0,0,0,0,4,2,0,0,0,0,0,0,1,2,5,3,0,1,0,0,0,0,0,0,0,0
India,Akshit97,0,4,Delhi Technological University,1319,1497,0,pupil,807,13,1084.6153846153845,1450.0,1100,0,0,8,0,0,0,3,3,0,0,1,0,0,0,2,1,0,0,0,3,5,1,0,1,0,0,0,0,0,5,2,4,2,0,0,0,0,0,0,0,0,0
India,aakashsoni1999,0,3,Delhi Technological University,1318,1460,1,pupil,38,5,1100.0,1500.0,1200,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0
India,aman66778,0,4,Delhi Technological University,1314,1368,3,pupil,275,32,1125.0,1716.6666666666667,1100,0,0,15,0,0,0,7,8,0,6,6,0,0,0,4,1,0,0,0,2,10,3,0,7,0,0,0,0,0,10,12,5,1,2,0,1,1,0,0,0,0,0
India,AnkushK,0,3,Delhi Technological University,1313,1425,2,pupil,774,27,1029.6296296296296,1440.0,1000,0,0,17,0,0,0,7,4,0,3,0,0,0,0,1,0,0,0,0,2,7,1,0,0,0,0,1,0,0,12,8,5,0,1,1,0,0,0,0,0,0,0
India,deepanshu13,0,4,Delhi Technological University,1309,1437,3,pupil,1029,70,1154.2857142857142,1528.5714285714287,1200,1,0,38,0,0,1,6,17,1,5,1,1,0,0,10,3,0,0,1,8,29,3,1,3,0,0,1,1,2,16,17,20,13,4,0,0,0,0,0,0,0,0
India,void_pointer,0,5,Delhi Technological University,1308,1405,0,pupil,1925,11,1163.6363636363637,1600.0,1200,0,0,7,0,0,0,4,2,0,2,2,1,0,1,2,1,0,0,1,0,5,1,0,0,0,0,0,0,0,3,2,5,0,0,1,0,0,0,0,0,0,0
India,Nikhil97,0,4,Delhi Technological University,1304,1432,7,pupil,1021,77,1270.1298701298701,1753.3333333333333,1200,0,6,33,1,0,3,17,18,0,4,4,2,0,3,9,2,0,0,0,7,23,19,11,9,0,2,0,9,0,11,19,24,12,5,3,2,0,1,0,0,0,0
India,rishabh_mathur999,0,5,Delhi Technological University,1302,1382,6,pupil,826,61,1067.2131147540983,1316.6666666666667,1100,0,0,41,0,0,0,14,8,0,7,1,0,0,0,5,0,0,0,2,11,13,0,0,4,0,0,0,1,1,16,25,18,1,1,0,0,0,0,0,0,0,0
India,nitsshukla,0,7,Delhi Technological University,1301,1437,4,pupil,563,11,1090.909090909091,1350.0,1100,0,0,5,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,2,5,3,1,0,0,0,0,0,0,0,0,0
India,ayush27,0,9,Delhi Technological University,1298,1437,11,pupil,856,343,1225.6559766763849,1622.0588235294117,1200,0,4,192,2,2,2,60,87,1,21,14,12,0,11,44,9,0,0,8,44,92,21,7,22,2,2,6,8,2,51,83,106,68,22,8,5,0,0,0,0,0,0
India,kushm66,0,3,Delhi Technological University,1295,1374,1,pupil,475,13,1076.923076923077,1400.0,1100,1,0,10,0,0,0,2,0,0,1,0,1,0,0,1,1,0,0,1,0,3,0,0,1,0,0,0,0,0,3,6,3,1,0,0,0,0,0,0,0,0,0
India,rootedguy24,0,2,Delhi Technological University,1294,1410,2,pupil,104,90,1010.0,1288.888888888889,1000,0,1,64,0,0,0,19,20,0,12,5,0,0,0,10,0,0,0,0,3,17,2,1,2,0,1,0,1,0,36,39,13,0,0,2,0,0,0,0,0,0,0
India,mittal_sarthak,0,3,Delhi Technological University,1287,1429,2,pupil,1071,17,1082.3529411764705,1533.3333333333333,1000,0,1,12,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,1,1,0,6,5,2,2,2,0,0,0,0,0,0,0,0
India,mehrapiyush1271,0,2,Delhi Technological University,1279,1395,0,pupil,397,6,1050.0,1600.0,900,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0
India,VIKRAM91,-18,16,Delhi Technological University,1272,1432,8,pupil,610,79,1318.987341772152,1806.6666666666667,1300,1,1,40,0,1,3,11,24,0,7,5,4,0,3,11,1,0,0,2,14,19,10,3,2,0,0,1,6,0,14,7,20,20,13,3,1,0,0,1,0,0,0
India,ss98,0,2,Delhi Technological University,1269,1374,1,pupil,239,36,1077.7777777777778,1442.857142857143,1100,0,0,21,0,0,0,7,9,0,8,2,0,0,0,3,0,0,0,0,1,10,1,2,5,0,0,0,1,0,12,10,10,2,1,1,0,0,0,0,0,0,0
India,nepali_coder,0,2,Delhi Technological University,1268,1382,3,pupil,803,1,1100.0,1100.0,1100,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
India,gaurav167,0,19,Delhi Technological University,1267,1417,2,pupil,597,61,1083.6065573770493,1383.3333333333333,1100,0,0,34,0,0,0,8,13,0,8,3,0,0,2,7,0,0,0,1,3,23,2,1,3,0,0,1,1,0,17,21,19,3,0,1,0,0,0,0,0,0,0
India,coderboy19,-1,19,Delhi Technological University,1266,1409,0,pupil,450,155,1258.0645161290322,1706.4516129032259,1300,1,0,79,1,1,1,24,55,0,11,15,8,0,9,16,2,0,0,1,17,37,19,3,4,0,0,2,4,5,31,25,41,26,25,5,2,0,0,0,0,0,0
India,AishwaryaGoel,0,8,Delhi Technological University,1261,1400,6,pupil,807,64,1096.875,1433.3333333333333,1100,1,2,29,0,0,2,9,18,0,7,3,3,0,0,7,0,0,0,2,10,28,7,2,2,0,1,0,2,4,19,19,20,2,4,0,0,0,0,0,0,0,0
India,Hazard10,0,19,Delhi Technological University,1253,1403,12,pupil,1036,601,1105.1580698835276,1515.8333333333333,1100,3,5,370,1,6,7,104,107,2,48,16,17,0,11,60,10,0,0,16,54,147,35,17,26,1,2,8,23,8,180,192,134,51,30,10,3,0,1,0,0,0,0
