country,handle,contribution,contest_count,organization,problem_count,avg_difficulty,avg_difficulty20,median,dp,hashing,Other,combinatorics,ternary search,probabilities,bitmasks,binary search,graph matchings,geometry,dfs and similar,games,brute force,shortest paths,divide and conquer,strings,math,graphs,string suffix structures,data structures,implementation,trees,sortings,two pointers,matrices,dsu,constructive algorithms,greedy,number theory,difficulty_bucket0,difficulty_bucket1,difficulty_bucket2,difficulty_bucket3,difficulty_bucket4,difficulty_bucket5,difficulty_bucket6,difficulty_bucket7,difficulty_bucket8,difficulty_bucket9,difficulty_bucket10,difficulty_bucket11,difficulty_bucket12
India,ddstructr,0,35,IIT Roorkee,258,1318.9922480620155,1743.137254901961,1300,38,2,5,8,2,1,3,18,2,6,23,3,51,5,0,19,56,18,0,12,132,8,36,12,3,4,32,57,17,35,46,48,63,47,16,2,1,0,0,0,0,0
India,_shubham_,0,25,IIT Roorkee,101,1241.5841584158416,1745.0,1200,8,0,0,7,0,0,0,1,0,4,0,3,11,0,0,7,34,1,0,1,48,1,7,2,0,0,15,14,6,17,25,28,15,9,3,4,0,0,0,0,0,0
India,sagar_97,0,45,IIT Roorkee,272,1334.5588235294117,1827.7777777777778,1300,42,2,4,11,0,2,3,19,1,7,18,11,53,5,1,18,71,19,0,15,115,7,29,13,0,4,34,66,18,33,49,74,41,47,15,6,5,2,0,0,0,0
India,swapnil07,0,38,IIT Roorkee,152,1253.2894736842106,1706.6666666666667,1300,13,0,0,4,0,0,3,8,0,3,3,3,37,1,0,11,38,3,0,5,77,2,13,2,0,2,24,36,3,29,28,39,27,18,10,1,0,0,0,0,0,0
India,harsh23,0,39,IIT Roorkee,213,1378.4037558685445,2014.2857142857142,1300,19,2,6,7,0,3,6,12,0,5,14,1,41,3,1,13,56,11,1,15,117,7,30,3,2,6,31,54,9,27,44,43,34,30,14,8,8,3,2,0,0,0
India,Indriya,0,31,IIT Roorkee,196,1488.265306122449,2171.7948717948716,1500,46,1,4,11,0,2,7,9,1,6,25,4,33,3,3,14,39,15,0,20,78,12,16,10,1,8,29,40,15,24,27,31,33,27,19,14,13,7,1,0,0,0
India,varun_l,0,13,IIT Roorkee,56,1441.0714285714287,1927.2727272727273,1400,8,1,1,4,0,0,2,2,0,2,3,0,21,0,1,2,15,0,0,3,24,1,8,1,0,1,9,18,1,2,7,16,14,8,5,2,1,1,0,0,0,0
India,hardik_iitr,0,23,IIT Roorkee,217,1436.405529953917,1874.4186046511627,1500,27,3,4,13,0,1,3,14,0,10,17,4,54,4,0,21,58,14,0,18,109,5,24,9,2,2,34,51,15,19,29,35,42,56,25,9,1,1,0,0,0,0
India,abhishekmishra,0,29,IIT Roorkee,64,1220.3125,1616.6666666666667,1200,3,0,1,1,0,0,1,3,0,0,2,1,14,0,1,2,12,0,0,1,47,0,9,2,0,1,6,15,1,10,15,21,12,4,2,0,0,0,0,0,0,0
India,mahipjain,0,11,IIT Roorkee,113,1553.0973451327434,1936.3636363636363,1600,23,2,0,4,0,1,0,10,0,3,18,1,15,4,0,5,25,17,0,10,42,7,13,11,1,3,16,39,6,6,3,12,33,36,14,8,1,0,0,0,0,0
India,thedarkKnightrisesagain,-3,24,IIT Roorkee,176,1242.0454545454545,1802.857142857143,1200,18,0,2,3,0,0,1,7,2,4,8,2,29,2,0,11,47,9,0,7,86,5,23,3,0,1,20,50,9,40,34,45,19,21,11,4,2,0,0,0,0,0
India,abhishekjIITR,3,28,IIT Roorkee,145,1388.2758620689656,2072.4137931034484,1300,18,1,16,4,0,1,5,11,0,4,4,4,28,2,0,6,30,4,0,29,78,2,11,6,1,1,18,20,3,17,32,27,27,20,4,9,3,4,2,0,0,0
India,ManasG,3,63,IIT Roorkee,230,1275.6521739130435,1863.0434782608695,1200,18,1,2,3,0,2,3,9,2,9,1,2,52,2,0,19,61,7,0,11,114,2,20,5,1,1,36,50,14,43,56,51,28,23,17,8,2,0,0,2,0,0
India,dheeraj_1997,11,56,IIT Roorkee,601,1468.3860232945092,2094.1666666666665,1500,116,7,5,33,2,19,22,60,0,14,49,13,113,12,8,41,163,38,3,67,254,38,71,29,4,12,72,116,55,75,93,91,84,81,79,66,19,9,4,0,0,0
India,jaybosamiya,0,4,IIT Roorkee,41,1468.2926829268292,2175.0,1400,1,1,9,1,0,0,0,3,0,0,1,0,8,0,0,0,9,1,0,0,20,0,2,2,0,0,3,12,4,3,6,10,7,5,4,2,2,1,1,0,0,0
India,samarth491,0,50,IIT Roorkee,320,1502.8125,2067.1875,1500,64,6,6,9,2,6,4,28,0,8,25,6,56,9,2,27,78,21,3,27,128,14,26,17,1,6,40,77,11,34,39,55,37,60,46,38,8,2,0,1,0,0
India,goelvibhor,0,27,IIT Roorkee,79,1284.8101265822784,1620.0,1300,4,1,2,3,0,0,1,2,0,1,5,2,13,0,0,2,22,5,0,3,41,1,10,5,0,2,7,17,5,5,22,18,23,10,1,0,0,0,0,0,0,0
India,akashdeep.goel,0,45,IIT Roorkee,249,1309.6385542168675,1846.938775510204,1300,36,5,2,5,0,3,3,13,0,6,18,5,40,6,0,17,60,16,2,17,132,7,29,7,1,5,28,47,9,41,46,58,40,32,20,10,2,0,0,0,0,0
India,deepak1298,0,21,IIT Roorkee,123,1274.7967479674796,1750.0,1300,17,0,0,1,0,2,1,9,0,1,8,2,19,1,0,7,31,9,0,5,56,4,14,6,0,0,16,38,4,26,20,24,21,27,3,1,1,0,0,0,0,0
India,kapilks,0,24,IIT Roorkee,197,1475.6345177664975,2133.3333333333335,1400,20,5,6,9,0,0,2,12,0,23,21,2,37,1,1,11,46,21,1,22,84,6,21,10,0,7,22,30,12,16,31,34,38,33,16,16,3,8,2,0,0,0
India,pranavanurag,0,42,IIT Roorkee,293,1484.3003412969283,1981.0344827586207,1500,48,4,6,15,0,2,3,23,0,12,26,6,69,6,0,30,70,19,2,29,127,12,31,15,2,4,42,65,20,26,37,41,49,69,40,23,7,1,0,0,0,0
India,fuzzy_42,0,30,IIT Roorkee,147,1431.9727891156463,1951.7241379310344,1400,17,0,0,8,0,3,2,14,1,3,9,1,23,3,2,6,42,5,0,13,76,4,24,7,0,4,20,46,6,12,22,31,32,21,17,8,2,2,0,0,0,0
India,varun_syal,0,10,IIT Roorkee,43,1395.3488372093022,1875.0,1400,3,1,0,2,0,1,1,4,0,1,3,1,8,0,0,0,14,3,0,2,28,0,6,1,0,0,2,11,1,3,8,10,8,8,3,3,0,0,0,0,0,0
India,Sachin_iitr,0,20,IIT Roorkee,71,1325.3521126760563,1700.0,1400,7,0,0,2,0,0,0,3,1,1,5,1,16,0,0,6,18,3,0,4,38,1,8,2,0,2,13,17,0,7,16,12,18,15,3,0,0,0,0,0,0,0
India,yaswanth,1,84,IIT Roorkee,249,1364.2570281124497,1936.734693877551,1300,34,1,0,12,2,2,7,17,0,6,15,4,56,0,2,10,60,9,1,14,144,5,28,13,0,7,32,55,13,31,41,68,40,34,14,11,6,4,0,0,0,0
India,conspirator,0,16,IIT Roorkee,32,1237.5,1633.3333333333333,1200,1,0,0,1,0,1,2,2,0,0,2,0,3,0,0,2,8,1,0,2,23,1,6,0,1,1,5,8,0,4,11,5,8,3,1,0,0,0,0,0,0,0
India,ankita24,0,35,IIT Roorkee,221,1509.9547511312217,2029.5454545454545,1600,51,1,4,6,0,1,4,13,0,6,54,5,22,21,1,13,52,87,0,15,73,18,13,9,0,9,28,50,11,21,24,39,25,40,38,31,3,0,0,0,0,0
India,raghav123,0,8,IIT Roorkee,120,1426.6666666666667,2029.1666666666667,1400,15,2,2,4,0,2,4,10,0,4,10,1,24,1,1,7,43,11,1,11,51,7,15,3,2,3,12,22,6,12,19,25,22,15,13,7,6,1,0,0,0,0
India,sarthak1220,0,15,IIT Roorkee,83,1387.9518072289156,1743.75,1400,13,1,1,3,0,0,0,6,0,2,6,1,12,1,0,3,24,5,0,6,29,2,13,7,1,1,15,24,4,10,9,14,19,26,5,0,0,0,0,0,0,0
India,sidak,0,26,IIT Roorkee,84,1320.2380952380952,1787.5,1300,12,2,1,3,0,1,2,6,1,2,5,0,22,1,0,5,17,4,1,8,44,1,18,3,1,2,5,29,0,7,18,23,21,7,5,1,2,0,0,0,0,0
India,navjotsinghcheema,0,15,IIT Roorkee,131,1322.1374045801526,1969.2307692307693,1300,19,1,2,1,0,1,1,8,0,2,6,1,26,1,1,13,28,7,0,14,67,4,19,8,0,1,13,32,6,26,25,27,17,14,11,7,2,1,1,0,0,0
India,gayensouvik1,0,19,IIT Roorkee,64,1242.1875,1783.3333333333333,1200,3,0,0,0,0,0,1,7,0,3,3,2,8,1,0,4,19,3,0,5,35,2,3,1,0,1,17,10,4,13,14,13,11,8,3,1,1,0,0,0,0,0
India,yash_pandey,0,4,IIT Roorkee,12,1258.3333333333333,1600.0,1200,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,1,5,0,1,2,0,0,1,1,0,1,3,4,3,1,0,0,0,0,0,0,0,0
India,brijs,0,17,IIT Roorkee,54,1251.851851851852,1670.0,1200,9,2,1,0,0,0,2,2,1,0,3,0,11,0,0,3,12,1,0,3,31,0,4,3,0,2,10,17,3,8,13,14,10,8,1,0,0,0,0,0,0,0
India,satyamyadav13579,0,10,IIT Roorkee,42,1214.2857142857142,1687.5,1200,6,0,0,0,0,0,1,2,0,1,3,0,9,1,0,4,10,4,0,1,19,2,5,1,0,0,6,17,2,9,8,13,5,6,0,1,0,0,0,0,0,0
India,givingmybest,-1,40,IIT Roorkee,176,1436.3636363636363,2051.4285714285716,1400,26,4,4,3,1,0,7,13,1,8,9,4,36,0,1,12,50,8,1,15,67,9,15,9,1,7,20,48,12,27,18,35,24,33,19,12,4,2,2,0,0,0
India,saurabhsuniljain,1,57,IIT Roorkee,200,1234.0,1732.5,1200,14,1,2,8,0,2,2,11,0,2,1,5,34,0,0,12,57,2,0,5,106,2,19,5,0,2,17,39,13,33,52,57,27,16,10,4,0,0,0,1,0,0
India,jindalmohit420,0,19,IIT Roorkee,77,1233.7662337662337,1666.6666666666667,1200,9,0,1,0,0,0,1,7,0,0,3,1,9,0,0,8,20,1,0,3,37,2,10,3,0,1,13,21,4,13,19,20,8,14,3,0,0,0,0,0,0,0
India,shubham_shubh,0,38,IIT Roorkee,224,1237.9464285714287,1611.3636363636363,1300,40,3,1,5,0,1,3,8,2,4,21,3,44,3,0,14,47,15,0,11,117,5,29,7,1,5,23,61,6,38,41,65,53,24,3,0,0,0,0,0,0,0
India,harshhx17,0,19,IIT Roorkee,68,1211.764705882353,1730.7692307692307,1200,9,0,0,1,1,0,1,3,0,1,6,2,8,2,0,4,17,7,0,0,31,2,5,1,1,2,8,24,3,16,15,16,9,10,0,1,1,0,0,0,0,0
India,luckygaba2010,0,4,IIT Roorkee,9,1244.4444444444443,1700.0,1100,1,0,0,1,0,0,0,0,0,0,1,0,2,1,0,1,2,1,0,0,5,0,1,0,0,0,2,5,0,1,4,1,1,2,0,0,0,0,0,0,0,0
India,vbshubham,0,23,IIT Roorkee,160,1335.625,1790.625,1300,15,3,2,5,0,1,4,11,0,2,14,0,38,2,1,11,45,5,1,9,94,2,19,2,1,7,17,40,9,15,33,37,37,24,9,4,1,0,0,0,0,0
India,shagun,0,17,IIT Roorkee,58,1306.896551724138,1809.090909090909,1300,6,0,0,3,0,0,0,4,1,1,0,7,10,1,0,1,18,0,0,3,31,0,4,3,2,0,4,18,4,8,12,13,11,9,3,1,1,0,0,0,0,0
India,shubham_364,0,16,IIT Roorkee,121,1267.7685950413222,1666.6666666666667,1300,14,1,0,1,0,0,2,7,0,5,11,2,18,1,1,7,29,10,0,8,60,6,12,4,1,3,14,44,4,17,23,36,28,11,4,2,0,0,0,0,0,0
India,vishucool,0,55,IIT Roorkee,197,1316.243654822335,1989.7435897435898,1200,23,0,3,7,2,3,4,15,0,15,10,6,43,1,0,14,58,5,0,18,94,6,20,3,0,2,26,30,19,35,50,38,21,25,8,10,5,2,2,1,0,0
India,savish28,0,41,IIT Roorkee,148,1207.4324324324325,1644.8275862068965,1200,18,0,0,1,0,0,1,9,0,0,3,1,22,1,0,11,31,5,0,6,79,3,17,7,1,1,15,44,3,35,28,37,25,19,4,0,0,0,0,0,0,0
India,abhinavc,0,48,IIT Roorkee,210,1339.5238095238096,1809.5238095238096,1300,21,3,1,10,0,4,6,14,1,3,15,2,42,3,1,9,48,10,0,16,120,5,30,10,1,4,22,52,7,21,45,43,48,35,10,5,2,1,0,0,0,0
India,kartica,0,23,IIT Roorkee,188,1331.9148936170213,1783.7837837837837,1300,26,3,0,5,0,0,4,13,1,5,10,4,30,3,0,17,50,10,1,9,88,3,30,8,1,2,26,46,9,24,31,41,41,34,13,4,0,0,0,0,0,0
India,anti_tourist,0,26,IIT Roorkee,146,1495.890410958904,2110.344827586207,1500,17,2,4,7,0,2,4,16,0,3,13,5,25,1,2,8,44,8,0,18,59,4,18,6,1,7,19,36,3,10,25,23,29,19,16,14,6,3,1,0,0,0
India,tirth14,0,23,IIT Roorkee,63,1249.2063492063492,1925.0,1200,1,0,5,1,0,0,0,3,0,3,0,0,12,0,0,5,24,1,0,0,34,0,3,1,0,0,11,8,4,16,13,15,10,1,2,2,3,1,0,0,0,0
India,niranjan_code1,0,16,IIT Roorkee,63,1303.1746031746031,1691.6666666666667,1300,6,1,1,0,0,0,1,3,1,1,2,0,21,1,0,10,17,2,0,1,35,1,13,0,0,3,6,16,2,8,8,20,15,8,4,0,0,0,0,0,0,0
India,jiraya_,0,12,IIT Roorkee,69,1504.3478260869565,2092.3076923076924,1600,18,1,2,6,1,0,3,4,0,3,8,1,10,0,1,3,16,5,0,6,24,5,4,4,0,1,6,16,3,10,7,9,8,15,11,4,3,2,0,0,0,0
India,nishankj96,0,21,IIT Roorkee,86,1248.8372093023256,1752.9411764705883,1200,6,2,0,3,0,2,4,6,0,1,4,1,11,0,0,3,23,6,0,7,48,1,8,1,0,1,10,21,4,13,22,25,12,9,3,0,0,2,0,0,0,0
India,TooPro,1,1,IIT Roorkee,2,1000.0,1200.0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
India,schindlerslist,0,2,IIT Roorkee,18,1538.888888888889,2200.0,1600,2,1,1,2,0,0,1,4,0,0,2,1,4,0,0,1,6,0,0,1,8,1,0,0,0,1,3,6,0,1,3,3,1,5,2,2,0,0,1,0,0,0
India,karan0897,0,19,IIT Roorkee,78,1435.8974358974358,1986.6666666666667,1400,13,0,1,3,0,0,2,3,0,1,9,0,7,5,1,6,21,14,0,4,27,3,5,4,0,1,5,24,2,8,13,14,8,18,10,4,3,0,0,0,0,0
India,originalFussywheat,0,40,IIT Roorkee,134,1290.2985074626865,1753.8461538461538,1300,7,0,7,0,0,0,2,12,2,6,3,1,36,1,0,10,30,3,0,5,77,2,19,4,0,2,13,27,7,17,37,27,18,22,11,2,0,0,0,0,0,0
India,skc25pma,0,6,IIT Roorkee,21,1223.8095238095239,1600.0,1200,2,0,0,2,0,0,0,0,0,0,1,0,7,0,0,1,6,1,0,0,12,0,1,0,0,0,1,2,0,1,7,8,2,3,0,0,0,0,0,0,0,0
India,suraj_97,0,40,IIT Roorkee,122,1163.1147540983607,1595.8333333333333,1100,10,0,1,3,0,1,3,4,0,4,4,1,14,1,0,10,39,4,0,3,68,3,9,3,0,0,15,23,5,26,36,35,12,10,2,0,1,0,0,0,0,0
India,Crazy_noob,2,19,IIT Roorkee,103,1266.990291262136,1750.0,1300,11,0,0,5,0,0,1,5,0,3,6,1,20,2,0,9,35,7,0,5,48,1,7,1,0,2,12,27,12,15,21,32,17,12,3,1,0,2,0,0,0,0
India,amrityavagmi,0,87,IIT Roorkee,295,1280.677966101695,1766.1016949152543,1300,31,5,6,3,0,1,4,19,0,8,8,5,49,2,0,24,86,10,0,18,148,5,27,14,0,3,44,69,22,49,63,67,45,47,14,9,1,0,0,0,0,0
India,aplav,0,23,IIT Roorkee,73,1157.5342465753424,1621.4285714285713,1100,6,0,1,1,0,1,0,3,0,3,3,2,16,1,0,6,20,3,0,3,41,1,6,2,0,0,10,12,7,18,23,17,7,6,0,2,0,0,0,0,0,0
India,prakhar888,0,13,IIT Roorkee,59,1183.050847457627,1563.6363636363637,1200,4,1,0,0,0,0,1,4,0,1,0,0,8,0,0,2,15,0,0,1,38,0,8,2,0,0,5,10,1,9,19,12,13,6,0,0,0,0,0,0,0,0
India,rohanprasad,0,24,IIT Roorkee,64,1151.5625,1575.0,1100,7,2,0,2,0,0,0,1,0,2,1,2,9,0,0,5,17,0,0,1,36,0,4,1,0,0,3,9,0,15,18,18,6,6,1,0,0,0,0,0,0,0
India,kumaramit228,0,34,IIT Roorkee,139,1343.1654676258993,1840.7407407407406,1400,15,1,1,4,0,1,1,13,0,5,11,6,27,1,0,9,30,10,0,12,64,5,23,7,2,2,23,35,8,20,25,23,29,28,8,2,4,0,0,0,0,0
India,lokeshreddy1999,0,15,IIT Roorkee,39,1187.179487179487,1542.857142857143,1200,2,0,0,0,0,0,0,2,0,0,4,0,4,1,0,5,12,5,0,1,17,2,3,1,0,0,6,12,0,7,10,15,4,2,1,0,0,0,0,0,0,0
India,Atrboy,0,12,IIT Roorkee,35,1225.7142857142858,1685.7142857142858,1200,1,0,1,0,0,0,0,1,0,2,4,0,5,0,0,3,11,2,0,1,16,1,3,1,0,1,4,12,1,9,3,13,3,5,2,0,0,0,0,0,0,0
India,akkisna,0,3,IIT Roorkee,8,1125.0,1400.0,1100,0,0,0,1,0,0,0,0,0,2,0,1,2,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,0
India,rahul0379,0,14,IIT Roorkee,19,1142.1052631578948,1433.3333333333333,1100,0,0,0,1,0,0,0,0,0,1,1,0,4,0,0,2,4,1,0,2,11,0,5,0,0,1,1,7,0,1,12,2,4,0,0,0,0,0,0,0,0,0
India,tanmayak991,0,16,IIT Roorkee,187,1379.6791443850268,1786.4864864864865,1400,27,4,1,7,0,0,4,18,1,4,15,3,29,4,0,15,47,13,1,11,81,4,33,10,2,4,23,50,12,17,26,38,47,41,14,4,0,0,0,0,0,0
India,skygupta,0,27,IIT Roorkee,114,1253.5087719298247,1745.4545454545455,1200,43,0,2,2,0,1,1,8,1,2,6,2,21,1,0,8,28,5,0,5,52,4,11,5,1,1,12,27,6,21,24,26,19,15,8,1,0,0,0,0,0,0
India,buster26,0,9,IIT Roorkee,55,1303.6363636363637,1781.8181818181818,1300,7,0,0,1,0,1,2,3,0,2,1,0,13,0,0,4,14,0,0,4,29,1,5,2,0,1,1,18,3,8,10,15,10,9,1,1,1,0,0,0,0,0
India,rihaz_zahir,0,61,IIT Roorkee,644,1314.44099378882,1815.625,1300,102,7,6,20,2,7,13,55,1,13,51,8,111,8,0,45,132,50,1,52,314,29,76,29,2,21,74,139,24,95,132,141,103,103,44,21,4,0,1,0,0,0
India,mit312,0,28,IIT Roorkee,128,1321.09375,1836.0,1300,23,3,0,6,0,1,3,8,1,4,10,4,26,2,0,9,32,5,0,4,69,4,9,3,1,0,13,24,6,20,20,30,26,19,9,2,1,1,0,0,0,0
India,sanatsain,0,3,IIT Roorkee,5,1060.0,1400.0,1100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0
India,sharma234,0,10,IIT Roorkee,34,1273.5294117647059,1633.3333333333333,1300,6,0,0,0,0,0,0,1,0,1,1,0,4,0,0,1,12,0,0,1,15,1,1,2,0,0,6,13,1,6,4,9,10,5,0,0,0,0,0,0,0,0
India,shiv0408,0,16,IIT Roorkee,62,1180.6451612903227,1658.3333333333333,1100,4,0,1,0,0,1,1,1,0,1,3,1,8,0,1,7,11,3,0,5,38,3,5,0,0,0,5,5,2,17,16,8,12,6,2,1,0,0,0,0,0,0
India,sharanlobana,0,8,IIT Roorkee,141,1224.113475177305,1750.0,1100,22,4,1,4,0,1,0,11,2,1,3,2,30,1,0,19,29,4,1,7,76,2,20,9,0,0,18,38,7,36,38,18,17,21,9,1,1,0,0,0,0,0
India,muneur,0,5,IIT Roorkee,51,1349.0196078431372,1720.0,1400,8,1,0,2,0,0,0,1,0,2,3,0,9,1,0,4,18,2,0,2,24,2,7,1,0,0,8,21,1,5,6,13,13,12,2,0,0,0,0,0,0,0
India,aka38,0,47,IIT Roorkee,222,1295.945945945946,1745.4545454545455,1300,24,3,2,6,0,2,2,15,1,6,10,2,34,3,1,12,78,12,0,13,100,6,30,10,1,3,31,56,13,33,41,55,40,37,11,4,0,0,1,0,0,0
India,auro4995,0,3,IIT Roorkee,17,1200.0,1533.3333333333333,1200,0,0,0,2,0,0,1,2,1,2,0,0,2,1,0,2,6,0,0,0,9,0,2,0,0,0,3,3,1,2,5,7,1,2,0,0,0,0,0,0,0,0
India,skysunil,0,2,IIT Roorkee,3,1033.3333333333333,1200.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
India,pokelemon,0,6,IIT Roorkee,17,1170.5882352941176,1533.3333333333333,1100,2,0,0,0,0,0,0,1,0,0,1,0,5,0,0,2,8,1,0,0,7,0,2,0,0,0,1,6,0,2,7,6,0,2,0,0,0,0,0,0,0,0
India,vivek__gupta,0,13,IIT Roorkee,54,1201.851851851852,1620.0,1200,3,1,1,4,0,0,1,1,0,0,1,3,8,0,0,5,15,1,0,3,26,0,3,0,0,0,7,7,3,10,12,20,7,2,3,0,0,0,0,0,0,0
India,rishabhiitr,0,37,IIT Roorkee,141,1516.3120567375886,2142.8571428571427,1500,32,2,2,7,0,3,9,16,2,4,11,0,29,1,1,8,29,6,1,16,62,8,13,9,1,4,9,35,7,6,24,24,32,17,18,10,3,4,3,0,0,0
India,slrohit,0,20,IIT Roorkee,63,1277.7777777777778,1758.3333333333333,1300,9,0,2,1,0,0,1,6,1,0,2,0,14,0,1,1,18,1,0,3,43,1,12,3,0,0,2,14,2,8,13,22,8,6,6,0,0,0,0,0,0,0
India,haresh_kh,0,5,IIT Roorkee,93,1365.5913978494623,1800.0,1400,19,0,0,4,0,0,0,2,0,1,16,3,10,4,0,4,32,24,0,3,26,8,7,0,0,6,10,23,5,10,14,21,18,21,7,1,1,0,0,0,0,0
India,palashagrawal,0,22,IIT Roorkee,52,1336.5384615384614,1890.0,1300,7,2,2,4,0,1,3,2,2,0,4,1,9,0,0,1,15,2,0,2,30,0,6,1,0,2,7,14,2,6,11,16,6,5,4,4,0,0,0,0,0,0
India,asgo,0,1,IIT Roorkee,2,1150.0,1300.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
India,guptakhil,0,4,IIT Roorkee,52,1007.6923076923077,1370.0,1000,1,0,0,0,0,0,0,0,1,0,1,1,11,1,0,9,9,1,0,0,35,0,2,1,0,0,1,9,2,25,19,5,0,1,2,0,0,0,0,0,0,0
India,avinashmail,0,2,IIT Roorkee,6,1233.3333333333333,1400.0,1300,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,5,0,0,0,0,0,1,1,0,0,2,3,1,0,0,0,0,0,0,0,0,0
India,vikpro,0,27,IIT Roorkee,148,1183.1081081081081,1558.6206896551723,1200,11,1,0,1,0,0,4,9,1,6,3,2,33,2,0,13,47,6,0,2,87,2,13,4,0,0,22,40,8,28,38,50,16,15,1,0,0,0,0,0,0,0
India,lienordni,0,7,IIT Roorkee,84,1307.142857142857,1868.75,1300,10,0,2,2,0,0,2,6,0,5,1,2,33,0,0,7,18,1,0,6,52,0,9,5,0,0,9,16,4,13,16,26,12,7,6,2,0,0,2,0,0,0
India,xnon,0,1,IIT Roorkee,1,1400.0,1400.0,1400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
India,avishjain29,0,6,IIT Roorkee,19,1084.2105263157894,1600.0,1100,2,0,1,0,0,0,0,0,0,0,1,0,3,0,0,2,3,0,0,0,9,0,2,1,0,0,4,6,0,6,7,3,1,1,1,0,0,0,0,0,0,0
India,durg404,0,12,IIT Roorkee,28,1075.0,1380.0,1100,2,0,0,0,0,0,0,0,0,2,1,1,4,0,0,2,11,1,0,0,17,0,1,1,0,0,0,8,1,9,7,8,4,0,0,0,0,0,0,0,0,0
India,gvaibhavraj2,0,6,IIT Roorkee,32,1087.5,1433.3333333333333,1100,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,6,3,0,1,18,1,2,0,0,1,1,5,1,10,9,6,7,0,0,0,0,0,0,0,0,0
India,masanedevesh,0,20,IIT Roorkee,45,1140.0,1588.888888888889,1100,2,0,0,0,0,0,0,2,0,1,2,1,8,0,0,3,17,3,0,1,20,1,5,1,0,1,7,11,3,12,12,12,2,6,1,0,0,0,0,0,0,0
India,aj_1998,0,19,IIT Roorkee,49,1212.2448979591836,1755.5555555555557,1200,6,0,1,1,0,0,2,2,0,3,1,0,4,0,1,5,21,1,0,1,24,0,4,2,0,0,4,12,3,11,11,16,2,4,4,1,0,0,0,0,0,0
India,wiseboy,0,8,IIT Roorkee,55,1432.7272727272727,1836.3636363636363,1400,8,1,1,6,0,0,2,4,1,2,3,1,11,1,0,3,11,2,0,3,25,2,4,2,0,0,9,11,0,4,5,13,13,12,6,1,1,0,0,0,0,0
India,ayushgoyal7796,0,2,IIT Roorkee,241,1009.1286307053942,1289.5833333333333,1000,4,0,0,2,0,0,1,1,1,4,0,2,37,1,0,43,43,0,0,1,184,0,22,2,0,1,11,36,5,91,98,44,5,0,3,0,0,0,0,0,0,0
India,ishugoyal,0,13,IIT Roorkee,56,1296.4285714285713,1709.090909090909,1300,4,0,0,2,0,0,0,4,0,1,0,2,10,0,0,2,12,0,0,4,33,1,8,3,0,0,7,16,4,8,8,15,14,9,2,0,0,0,0,0,0,0
India,kshitij79,0,1,IIT Roorkee,5,1020.0,1100.0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
India,ravikumar14all,0,38,IIT Roorkee,284,1198.5915492957747,1573.2142857142858,1200,14,3,4,9,0,1,4,14,0,5,5,2,54,0,0,13,74,4,0,10,184,0,31,5,1,2,40,60,9,46,74,92,48,17,5,1,1,0,0,0,0,0
India,aniKet_gAjare,0,26,IIT Roorkee,277,1453.7906137184116,1972.7272727272727,1400,48,5,3,12,1,2,6,21,1,14,19,4,49,6,2,16,62,14,2,30,123,10,38,16,2,3,35,82,16,18,36,63,57,49,30,16,6,1,1,0,0,0
India,jindal_iitr,0,11,IIT Roorkee,19,1242.1052631578948,1566.6666666666667,1300,2,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,7,1,0,0,16,0,3,0,0,0,2,3,1,2,4,9,2,2,0,0,0,0,0,0,0,0
India,akulkanojia2414,0,9,IIT Roorkee,20,1200.0,1700.0,1100,0,1,1,0,0,0,0,0,0,0,2,0,4,0,0,1,2,1,0,1,15,0,4,0,0,0,4,7,1,4,6,5,2,2,0,1,0,0,0,0,0,0
India,jsuyash1514,0,3,IIT Roorkee,19,1147.3684210526317,1566.6666666666667,1100,2,0,0,0,0,0,0,1,1,0,0,0,3,1,0,5,2,0,0,1,11,0,3,1,0,0,4,6,1,5,7,1,5,1,0,0,0,0,0,0,0,0
